step,true_action,ShowAll_choice,ShowAll_cum_rew,ShowAll_cum_reg,MuteAll_choice,MuteAll_cum_rew,MuteAll_cum_reg,RuleBased_choice,RuleBased_cum_rew,RuleBased_cum_reg,LinUCB_Tab_choice,LinUCB_Tab_cum_rew,LinUCB_Tab_cum_reg,LinUCB_Sem_choice,LinUCB_Sem_cum_rew,LinUCB_Sem_cum_reg
8223,NOW,NOW,-1402.0,9625.0,MUTE,-1156.0,9379.0,BATCH,3739.200000000007,4483.79999999999,BATCH,5465.900000000076,2757.0999999999826,BATCH,6112.600000000043,2110.4000000000133
8224,NOW,NOW,-1401.0,9625.0,MUTE,-1157.0,9381.0,NOW,3740.200000000007,4483.79999999999,NOW,5466.900000000076,2757.0999999999826,NOW,6113.600000000043,2110.4000000000133
8225,BATCH,NOW,-1401.5,9626.5,MUTE,-1157.5,9382.5,BATCH,3741.200000000007,4483.79999999999,BATCH,5467.900000000076,2757.0999999999826,BATCH,6114.600000000043,2110.4000000000133
8226,NOW,NOW,-1400.5,9626.5,MUTE,-1158.5,9384.5,BATCH,3741.200000000007,4484.79999999999,BATCH,5467.900000000076,2758.0999999999826,NOW,6115.600000000043,2110.4000000000133
8227,MUTE,NOW,-1401.5,9628.5,MUTE,-1157.5,9384.5,BATCH,3741.0000000000073,4485.99999999999,BATCH,5467.700000000076,2759.2999999999824,BATCH,6115.400000000043,2111.600000000013
8228,BATCH,NOW,-1402.0,9630.0,MUTE,-1158.0,9386.0,MUTE,3740.5000000000073,4487.49999999999,MUTE,5467.200000000076,2760.7999999999824,MUTE,6114.900000000043,2113.100000000013
8229,MUTE,NOW,-1403.0,9632.0,MUTE,-1157.0,9386.0,MUTE,3741.5000000000073,4487.49999999999,MUTE,5468.200000000076,2760.7999999999824,MUTE,6115.900000000043,2113.100000000013
8230,NOW,NOW,-1402.0,9632.0,MUTE,-1158.0,9388.0,NOW,3742.5000000000073,4487.49999999999,NOW,5469.200000000076,2760.7999999999824,NOW,6116.900000000043,2113.100000000013
8231,MUTE,NOW,-1403.0,9634.0,MUTE,-1157.0,9388.0,MUTE,3743.5000000000073,4487.49999999999,MUTE,5470.200000000076,2760.7999999999824,MUTE,6117.900000000043,2113.100000000013
8232,MUTE,NOW,-1404.0,9636.0,MUTE,-1156.0,9388.0,MUTE,3744.5000000000073,4487.49999999999,MUTE,5471.200000000076,2760.7999999999824,MUTE,6118.900000000043,2113.100000000013
8233,BATCH,NOW,-1404.5,9637.5,MUTE,-1156.5,9389.5,MUTE,3744.0000000000073,4488.99999999999,BATCH,5472.200000000076,2760.7999999999824,BATCH,6119.900000000043,2113.100000000013
8234,NOW,NOW,-1403.5,9637.5,MUTE,-1157.5,9391.5,NOW,3745.0000000000073,4488.99999999999,NOW,5473.200000000076,2760.7999999999824,NOW,6120.900000000043,2113.100000000013
8235,BATCH,NOW,-1404.0,9639.0,MUTE,-1158.0,9393.0,MUTE,3744.5000000000073,4490.49999999999,BATCH,5474.200000000076,2760.7999999999824,BATCH,6121.900000000043,2113.100000000013
8236,NOW,NOW,-1403.0,9639.0,MUTE,-1159.0,9395.0,BATCH,3744.5000000000073,4491.49999999999,BATCH,5474.200000000076,2761.7999999999824,NOW,6122.900000000043,2113.100000000013
8237,BATCH,NOW,-1403.5,9640.5,MUTE,-1159.5,9396.5,BATCH,3745.5000000000073,4491.49999999999,NOW,5473.700000000076,2763.2999999999824,BATCH,6123.900000000043,2113.100000000013
8238,MUTE,NOW,-1404.5,9642.5,MUTE,-1158.5,9396.5,MUTE,3746.5000000000073,4491.49999999999,MUTE,5474.700000000076,2763.2999999999824,MUTE,6124.900000000043,2113.100000000013
8239,MUTE,NOW,-1405.5,9644.5,MUTE,-1157.5,9396.5,MUTE,3747.5000000000073,4491.49999999999,MUTE,5475.700000000076,2763.2999999999824,MUTE,6125.900000000043,2113.100000000013
8240,NOW,NOW,-1404.5,9644.5,MUTE,-1158.5,9398.5,BATCH,3747.5000000000073,4492.49999999999,NOW,5476.700000000076,2763.2999999999824,NOW,6126.900000000043,2113.100000000013
8241,BATCH,NOW,-1405.0,9646.0,MUTE,-1159.0,9400.0,MUTE,3747.0000000000073,4493.99999999999,BATCH,5477.700000000076,2763.2999999999824,BATCH,6127.900000000043,2113.100000000013
8242,NOW,NOW,-1404.0,9646.0,MUTE,-1160.0,9402.0,BATCH,3747.0000000000073,4494.99999999999,NOW,5478.700000000076,2763.2999999999824,NOW,6128.900000000043,2113.100000000013
8243,NOW,NOW,-1403.0,9646.0,MUTE,-1161.0,9404.0,NOW,3748.0000000000073,4494.99999999999,NOW,5479.700000000076,2763.2999999999824,NOW,6129.900000000043,2113.100000000013
8244,MUTE,NOW,-1404.0,9648.0,MUTE,-1160.0,9404.0,MUTE,3749.0000000000073,4494.99999999999,MUTE,5480.700000000076,2763.2999999999824,MUTE,6130.900000000043,2113.100000000013
8245,BATCH,NOW,-1404.5,9649.5,MUTE,-1160.5,9405.5,BATCH,3750.0000000000073,4494.99999999999,BATCH,5481.700000000076,2763.2999999999824,BATCH,6131.900000000043,2113.100000000013
8246,BATCH,NOW,-1405.0,9651.0,MUTE,-1161.0,9407.0,MUTE,3749.5000000000073,4496.49999999999,BATCH,5482.700000000076,2763.2999999999824,BATCH,6132.900000000043,2113.100000000013
8247,MUTE,NOW,-1406.0,9653.0,MUTE,-1160.0,9407.0,MUTE,3750.5000000000073,4496.49999999999,MUTE,5483.700000000076,2763.2999999999824,MUTE,6133.900000000043,2113.100000000013
8248,MUTE,NOW,-1407.0,9655.0,MUTE,-1159.0,9407.0,MUTE,3751.5000000000073,4496.49999999999,MUTE,5484.700000000076,2763.2999999999824,MUTE,6134.900000000043,2113.100000000013
8249,MUTE,NOW,-1408.0,9657.0,MUTE,-1158.0,9407.0,MUTE,3752.5000000000073,4496.49999999999,MUTE,5485.700000000076,2763.2999999999824,MUTE,6135.900000000043,2113.100000000013
8250,BATCH,NOW,-1408.5,9658.5,MUTE,-1158.5,9408.5,BATCH,3753.5000000000073,4496.49999999999,NOW,5485.200000000076,2764.7999999999824,NOW,6135.400000000043,2114.600000000013
8251,NOW,NOW,-1407.5,9658.5,MUTE,-1159.5,9410.5,NOW,3754.5000000000073,4496.49999999999,NOW,5486.200000000076,2764.7999999999824,NOW,6136.400000000043,2114.600000000013
8252,MUTE,NOW,-1408.5,9660.5,MUTE,-1158.5,9410.5,MUTE,3755.5000000000073,4496.49999999999,BATCH,5486.000000000076,2765.9999999999823,BATCH,6136.2000000000435,2115.800000000013
8253,MUTE,NOW,-1409.5,9662.5,MUTE,-1157.5,9410.5,BATCH,3755.3000000000075,4497.69999999999,BATCH,5485.800000000077,2767.199999999982,BATCH,6136.000000000044,2117.0000000000127
8254,MUTE,NOW,-1410.5,9664.5,MUTE,-1156.5,9410.5,MUTE,3756.3000000000075,4497.69999999999,MUTE,5486.800000000077,2767.199999999982,MUTE,6137.000000000044,2117.0000000000127
8255,MUTE,NOW,-1411.5,9666.5,MUTE,-1155.5,9410.5,MUTE,3757.3000000000075,4497.69999999999,MUTE,5487.800000000077,2767.199999999982,MUTE,6138.000000000044,2117.0000000000127
8256,NOW,NOW,-1410.5,9666.5,MUTE,-1156.5,9412.5,BATCH,3757.3000000000075,4498.69999999999,NOW,5488.800000000077,2767.199999999982,NOW,6139.000000000044,2117.0000000000127
8257,BATCH,NOW,-1411.0,9668.0,MUTE,-1157.0,9414.0,BATCH,3758.3000000000075,4498.69999999999,BATCH,5489.800000000077,2767.199999999982,BATCH,6140.000000000044,2117.0000000000127
8258,NOW,NOW,-1410.0,9668.0,MUTE,-1158.0,9416.0,NOW,3759.3000000000075,4498.69999999999,NOW,5490.800000000077,2767.199999999982,NOW,6141.000000000044,2117.0000000000127
8259,BATCH,NOW,-1410.5,9669.5,MUTE,-1158.5,9417.5,MUTE,3758.8000000000075,4500.19999999999,BATCH,5491.800000000077,2767.199999999982,BATCH,6142.000000000044,2117.0000000000127
8260,MUTE,NOW,-1411.5,9671.5,MUTE,-1157.5,9417.5,MUTE,3759.8000000000075,4500.19999999999,BATCH,5491.600000000077,2768.399999999982,BATCH,6141.800000000044,2118.2000000000126
8261,NOW,NOW,-1410.5,9671.5,MUTE,-1158.5,9419.5,MUTE,3758.8000000000075,4502.19999999999,BATCH,5491.600000000077,2769.399999999982,NOW,6142.800000000044,2118.2000000000126
8262,NOW,NOW,-1409.5,9671.5,MUTE,-1159.5,9421.5,NOW,3759.8000000000075,4502.19999999999,NOW,5492.600000000077,2769.399999999982,NOW,6143.800000000044,2118.2000000000126
8263,MUTE,NOW,-1410.5,9673.5,MUTE,-1158.5,9421.5,MUTE,3760.8000000000075,4502.19999999999,MUTE,5493.600000000077,2769.399999999982,MUTE,6144.800000000044,2118.2000000000126
8264,NOW,NOW,-1409.5,9673.5,MUTE,-1159.5,9423.5,BATCH,3760.8000000000075,4503.19999999999,BATCH,5493.600000000077,2770.399999999982,BATCH,6144.800000000044,2119.2000000000126
8265,NOW,NOW,-1408.5,9673.5,MUTE,-1160.5,9425.5,BATCH,3760.8000000000075,4504.19999999999,BATCH,5493.600000000077,2771.399999999982,NOW,6145.800000000044,2119.2000000000126
8266,BATCH,NOW,-1409.0,9675.0,MUTE,-1161.0,9427.0,MUTE,3760.3000000000075,4505.69999999999,MUTE,5493.100000000077,2772.899999999982,MUTE,6145.300000000044,2120.7000000000126
8267,BATCH,NOW,-1409.5,9676.5,MUTE,-1161.5,9428.5,MUTE,3759.8000000000075,4507.19999999999,BATCH,5494.100000000077,2772.899999999982,BATCH,6146.300000000044,2120.7000000000126
8268,MUTE,NOW,-1410.5,9678.5,MUTE,-1160.5,9428.5,MUTE,3760.8000000000075,4507.19999999999,MUTE,5495.100000000077,2772.899999999982,MUTE,6147.300000000044,2120.7000000000126
8269,MUTE,NOW,-1411.5,9680.5,MUTE,-1159.5,9428.5,MUTE,3761.8000000000075,4507.19999999999,MUTE,5496.100000000077,2772.899999999982,MUTE,6148.300000000044,2120.7000000000126
8270,NOW,NOW,-1410.5,9680.5,MUTE,-1160.5,9430.5,BATCH,3761.8000000000075,4508.19999999999,BATCH,5496.100000000077,2773.899999999982,NOW,6149.300000000044,2120.7000000000126
8271,BATCH,NOW,-1411.0,9682.0,MUTE,-1161.0,9432.0,BATCH,3762.8000000000075,4508.19999999999,BATCH,5497.100000000077,2773.899999999982,BATCH,6150.300000000044,2120.7000000000126
8272,MUTE,NOW,-1412.0,9684.0,MUTE,-1160.0,9432.0,MUTE,3763.8000000000075,4508.19999999999,MUTE,5498.100000000077,2773.899999999982,MUTE,6151.300000000044,2120.7000000000126
8273,MUTE,NOW,-1413.0,9686.0,MUTE,-1159.0,9432.0,MUTE,3764.8000000000075,4508.19999999999,MUTE,5499.100000000077,2773.899999999982,MUTE,6152.300000000044,2120.7000000000126
8274,NOW,NOW,-1412.0,9686.0,MUTE,-1160.0,9434.0,MUTE,3763.8000000000075,4510.19999999999,BATCH,5499.100000000077,2774.899999999982,NOW,6153.300000000044,2120.7000000000126
8275,NOW,NOW,-1411.0,9686.0,MUTE,-1161.0,9436.0,MUTE,3762.8000000000075,4512.19999999999,NOW,5500.100000000077,2774.899999999982,NOW,6154.300000000044,2120.7000000000126
8276,BATCH,NOW,-1411.5,9687.5,MUTE,-1161.5,9437.5,MUTE,3762.3000000000075,4513.69999999999,BATCH,5501.100000000077,2774.899999999982,BATCH,6155.300000000044,2120.7000000000126
8277,MUTE,NOW,-1412.5,9689.5,MUTE,-1160.5,9437.5,MUTE,3763.3000000000075,4513.69999999999,MUTE,5502.100000000077,2774.899999999982,MUTE,6156.300000000044,2120.7000000000126
8278,NOW,NOW,-1411.5,9689.5,MUTE,-1161.5,9439.5,NOW,3764.3000000000075,4513.69999999999,NOW,5503.100000000077,2774.899999999982,NOW,6157.300000000044,2120.7000000000126
8279,BATCH,NOW,-1412.0,9691.0,MUTE,-1162.0,9441.0,MUTE,3763.8000000000075,4515.19999999999,BATCH,5504.100000000077,2774.899999999982,BATCH,6158.300000000044,2120.7000000000126
8280,BATCH,NOW,-1412.5,9692.5,MUTE,-1162.5,9442.5,BATCH,3764.8000000000075,4515.19999999999,BATCH,5505.100000000077,2774.899999999982,NOW,6157.800000000044,2122.2000000000126
8281,NOW,NOW,-1411.5,9692.5,MUTE,-1163.5,9444.5,MUTE,3763.8000000000075,4517.19999999999,BATCH,5505.100000000077,2775.899999999982,NOW,6158.800000000044,2122.2000000000126
8282,MUTE,NOW,-1412.5,9694.5,MUTE,-1162.5,9444.5,MUTE,3764.8000000000075,4517.19999999999,MUTE,5506.100000000077,2775.899999999982,MUTE,6159.800000000044,2122.2000000000126
8283,BATCH,NOW,-1413.0,9696.0,MUTE,-1163.0,9446.0,BATCH,3765.8000000000075,4517.19999999999,BATCH,5507.100000000077,2775.899999999982,BATCH,6160.800000000044,2122.2000000000126
8284,MUTE,NOW,-1414.0,9698.0,MUTE,-1162.0,9446.0,MUTE,3766.8000000000075,4517.19999999999,BATCH,5506.900000000077,2777.0999999999817,BATCH,6160.600000000044,2123.4000000000124
8285,NOW,NOW,-1413.0,9698.0,MUTE,-1163.0,9448.0,NOW,3767.8000000000075,4517.19999999999,NOW,5507.900000000077,2777.0999999999817,NOW,6161.600000000044,2123.4000000000124
8286,BATCH,NOW,-1413.5,9699.5,MUTE,-1163.5,9449.5,MUTE,3767.3000000000075,4518.69999999999,BATCH,5508.900000000077,2777.0999999999817,BATCH,6162.600000000044,2123.4000000000124
8287,NOW,NOW,-1412.5,9699.5,MUTE,-1164.5,9451.5,NOW,3768.3000000000075,4518.69999999999,NOW,5509.900000000077,2777.0999999999817,NOW,6163.600000000044,2123.4000000000124
8288,NOW,NOW,-1411.5,9699.5,MUTE,-1165.5,9453.5,NOW,3769.3000000000075,4518.69999999999,NOW,5510.900000000077,2777.0999999999817,NOW,6164.600000000044,2123.4000000000124
8289,BATCH,NOW,-1412.0,9701.0,MUTE,-1166.0,9455.0,BATCH,3770.3000000000075,4518.69999999999,NOW,5510.400000000077,2778.5999999999817,BATCH,6165.600000000044,2123.4000000000124
8290,BATCH,NOW,-1412.5,9702.5,MUTE,-1166.5,9456.5,MUTE,3769.8000000000075,4520.19999999999,BATCH,5511.400000000077,2778.5999999999817,BATCH,6166.600000000044,2123.4000000000124
8291,MUTE,NOW,-1413.5,9704.5,MUTE,-1165.5,9456.5,BATCH,3769.6000000000076,4521.39999999999,BATCH,5511.200000000077,2779.7999999999815,BATCH,6166.400000000044,2124.600000000012
8292,BATCH,NOW,-1414.0,9706.0,MUTE,-1166.0,9458.0,BATCH,3770.6000000000076,4521.39999999999,BATCH,5512.200000000077,2779.7999999999815,BATCH,6167.400000000044,2124.600000000012
8293,NOW,NOW,-1413.0,9706.0,MUTE,-1167.0,9460.0,NOW,3771.6000000000076,4521.39999999999,NOW,5513.200000000077,2779.7999999999815,NOW,6168.400000000044,2124.600000000012
8294,BATCH,NOW,-1413.5,9707.5,MUTE,-1167.5,9461.5,BATCH,3772.6000000000076,4521.39999999999,BATCH,5514.200000000077,2779.7999999999815,NOW,6167.900000000044,2126.100000000012
8295,NOW,NOW,-1412.5,9707.5,MUTE,-1168.5,9463.5,MUTE,3771.6000000000076,4523.39999999999,NOW,5515.200000000077,2779.7999999999815,NOW,6168.900000000044,2126.100000000012
8296,MUTE,NOW,-1413.5,9709.5,MUTE,-1167.5,9463.5,MUTE,3772.6000000000076,4523.39999999999,MUTE,5516.200000000077,2779.7999999999815,MUTE,6169.900000000044,2126.100000000012
8297,NOW,NOW,-1412.5,9709.5,MUTE,-1168.5,9465.5,BATCH,3772.6000000000076,4524.39999999999,NOW,5517.200000000077,2779.7999999999815,NOW,6170.900000000044,2126.100000000012
8298,BATCH,NOW,-1413.0,9711.0,MUTE,-1169.0,9467.0,MUTE,3772.1000000000076,4525.89999999999,MUTE,5516.700000000077,2781.2999999999815,MUTE,6170.400000000044,2127.600000000012
8299,BATCH,NOW,-1413.5,9712.5,MUTE,-1169.5,9468.5,BATCH,3773.1000000000076,4525.89999999999,BATCH,5517.700000000077,2781.2999999999815,BATCH,6171.400000000044,2127.600000000012
8300,MUTE,NOW,-1414.5,9714.5,MUTE,-1168.5,9468.5,MUTE,3774.1000000000076,4525.89999999999,MUTE,5518.700000000077,2781.2999999999815,MUTE,6172.400000000044,2127.600000000012
8301,MUTE,NOW,-1415.5,9716.5,MUTE,-1167.5,9468.5,MUTE,3775.1000000000076,4525.89999999999,MUTE,5519.700000000077,2781.2999999999815,MUTE,6173.400000000044,2127.600000000012
8302,NOW,NOW,-1414.5,9716.5,MUTE,-1168.5,9470.5,NOW,3776.1000000000076,4525.89999999999,NOW,5520.700000000077,2781.2999999999815,NOW,6174.400000000044,2127.600000000012
8303,NOW,NOW,-1413.5,9716.5,MUTE,-1169.5,9472.5,BATCH,3776.1000000000076,4526.89999999999,BATCH,5520.700000000077,2782.2999999999815,BATCH,6174.400000000044,2128.600000000012
8304,MUTE,NOW,-1414.5,9718.5,MUTE,-1168.5,9472.5,MUTE,3777.1000000000076,4526.89999999999,BATCH,5520.500000000077,2783.4999999999814,BATCH,6174.200000000044,2129.800000000012
8305,MUTE,NOW,-1415.5,9720.5,MUTE,-1167.5,9472.5,MUTE,3778.1000000000076,4526.89999999999,BATCH,5520.3000000000775,2784.699999999981,MUTE,6175.200000000044,2129.800000000012
8306,MUTE,NOW,-1416.5,9722.5,MUTE,-1166.5,9472.5,MUTE,3779.1000000000076,4526.89999999999,BATCH,5520.100000000078,2785.899999999981,BATCH,6175.000000000045,2131.000000000012
8307,NOW,NOW,-1415.5,9722.5,MUTE,-1167.5,9474.5,MUTE,3778.1000000000076,4528.89999999999,BATCH,5520.100000000078,2786.899999999981,BATCH,6175.000000000045,2132.000000000012
8308,NOW,NOW,-1414.5,9722.5,MUTE,-1168.5,9476.5,NOW,3779.1000000000076,4528.89999999999,NOW,5521.100000000078,2786.899999999981,NOW,6176.000000000045,2132.000000000012
8309,BATCH,NOW,-1415.0,9724.0,MUTE,-1169.0,9478.0,BATCH,3780.1000000000076,4528.89999999999,BATCH,5522.100000000078,2786.899999999981,BATCH,6177.000000000045,2132.000000000012
8310,NOW,NOW,-1414.0,9724.0,MUTE,-1170.0,9480.0,MUTE,3779.1000000000076,4530.89999999999,BATCH,5522.100000000078,2787.899999999981,BATCH,6177.000000000045,2133.000000000012
8311,NOW,NOW,-1413.0,9724.0,MUTE,-1171.0,9482.0,BATCH,3779.1000000000076,4531.89999999999,NOW,5523.100000000078,2787.899999999981,NOW,6178.000000000045,2133.000000000012
8312,BATCH,NOW,-1413.5,9725.5,MUTE,-1171.5,9483.5,NOW,3778.6000000000076,4533.39999999999,NOW,5522.600000000078,2789.399999999981,NOW,6177.500000000045,2134.500000000012
8313,MUTE,NOW,-1414.5,9727.5,MUTE,-1170.5,9483.5,MUTE,3779.6000000000076,4533.39999999999,MUTE,5523.600000000078,2789.399999999981,MUTE,6178.500000000045,2134.500000000012
8314,MUTE,NOW,-1415.5,9729.5,MUTE,-1169.5,9483.5,MUTE,3780.6000000000076,4533.39999999999,BATCH,5523.400000000078,2790.599999999981,MUTE,6179.500000000045,2134.500000000012
8315,BATCH,NOW,-1416.0,9731.0,MUTE,-1170.0,9485.0,MUTE,3780.1000000000076,4534.89999999999,BATCH,5524.400000000078,2790.599999999981,BATCH,6180.500000000045,2134.500000000012
8316,BATCH,NOW,-1416.5,9732.5,MUTE,-1170.5,9486.5,BATCH,3781.1000000000076,4534.89999999999,BATCH,5525.400000000078,2790.599999999981,BATCH,6181.500000000045,2134.500000000012
8317,MUTE,NOW,-1417.5,9734.5,MUTE,-1169.5,9486.5,MUTE,3782.1000000000076,4534.89999999999,MUTE,5526.400000000078,2790.599999999981,MUTE,6182.500000000045,2134.500000000012
8318,MUTE,NOW,-1418.5,9736.5,MUTE,-1168.5,9486.5,MUTE,3783.1000000000076,4534.89999999999,BATCH,5526.200000000078,2791.7999999999806,BATCH,6182.300000000045,2135.7000000000116
8319,BATCH,NOW,-1419.0,9738.0,MUTE,-1169.0,9488.0,MUTE,3782.6000000000076,4536.39999999999,BATCH,5527.200000000078,2791.7999999999806,BATCH,6183.300000000045,2135.7000000000116
8320,BATCH,NOW,-1419.5,9739.5,MUTE,-1169.5,9489.5,MUTE,3782.1000000000076,4537.89999999999,MUTE,5526.700000000078,2793.2999999999806,MUTE,6182.800000000045,2137.2000000000116
8321,BATCH,NOW,-1420.0,9741.0,MUTE,-1170.0,9491.0,MUTE,3781.6000000000076,4539.39999999999,BATCH,5527.700000000078,2793.2999999999806,BATCH,6183.800000000045,2137.2000000000116
8322,BATCH,NOW,-1420.5,9742.5,MUTE,-1170.5,9492.5,MUTE,3781.1000000000076,4540.89999999999,BATCH,5528.700000000078,2793.2999999999806,BATCH,6184.800000000045,2137.2000000000116
8323,MUTE,NOW,-1421.5,9744.5,MUTE,-1169.5,9492.5,BATCH,3780.900000000008,4542.099999999989,BATCH,5528.500000000078,2794.4999999999804,BATCH,6184.600000000045,2138.4000000000115
8324,MUTE,NOW,-1422.5,9746.5,MUTE,-1168.5,9492.5,MUTE,3781.900000000008,4542.099999999989,MUTE,5529.500000000078,2794.4999999999804,MUTE,6185.600000000045,2138.4000000000115
8325,BATCH,NOW,-1423.0,9748.0,MUTE,-1169.0,9494.0,BATCH,3782.900000000008,4542.099999999989,BATCH,5530.500000000078,2794.4999999999804,BATCH,6186.600000000045,2138.4000000000115
8326,NOW,NOW,-1422.0,9748.0,MUTE,-1170.0,9496.0,NOW,3783.900000000008,4542.099999999989,NOW,5531.500000000078,2794.4999999999804,NOW,6187.600000000045,2138.4000000000115
8327,MUTE,NOW,-1423.0,9750.0,MUTE,-1169.0,9496.0,MUTE,3784.900000000008,4542.099999999989,BATCH,5531.300000000078,2795.6999999999803,BATCH,6187.400000000045,2139.6000000000113
8328,MUTE,NOW,-1424.0,9752.0,MUTE,-1168.0,9496.0,MUTE,3785.900000000008,4542.099999999989,BATCH,5531.100000000079,2796.89999999998,MUTE,6188.400000000045,2139.6000000000113
8329,NOW,NOW,-1423.0,9752.0,MUTE,-1169.0,9498.0,BATCH,3785.900000000008,4543.099999999989,BATCH,5531.100000000079,2797.89999999998,NOW,6189.400000000045,2139.6000000000113
8330,MUTE,NOW,-1424.0,9754.0,MUTE,-1168.0,9498.0,BATCH,3785.700000000008,4544.299999999989,BATCH,5530.900000000079,2799.09999999998,BATCH,6189.200000000045,2140.800000000011
8331,MUTE,NOW,-1425.0,9756.0,MUTE,-1167.0,9498.0,MUTE,3786.700000000008,4544.299999999989,BATCH,5530.700000000079,2800.2999999999797,BATCH,6189.0000000000455,2142.000000000011
8332,MUTE,NOW,-1426.0,9758.0,MUTE,-1166.0,9498.0,MUTE,3787.700000000008,4544.299999999989,BATCH,5530.500000000079,2801.4999999999795,MUTE,6190.0000000000455,2142.000000000011
8333,NOW,NOW,-1425.0,9758.0,MUTE,-1167.0,9500.0,BATCH,3787.700000000008,4545.299999999989,NOW,5531.500000000079,2801.4999999999795,NOW,6191.0000000000455,2142.000000000011
8334,NOW,NOW,-1424.0,9758.0,MUTE,-1168.0,9502.0,MUTE,3786.700000000008,4547.299999999989,NOW,5532.500000000079,2801.4999999999795,NOW,6192.0000000000455,2142.000000000011
8335,NOW,NOW,-1423.0,9758.0,MUTE,-1169.0,9504.0,MUTE,3785.700000000008,4549.299999999989,BATCH,5532.500000000079,2802.4999999999795,NOW,6193.0000000000455,2142.000000000011
8336,NOW,NOW,-1422.0,9758.0,MUTE,-1170.0,9506.0,MUTE,3784.700000000008,4551.299999999989,BATCH,5532.500000000079,2803.4999999999795,BATCH,6193.0000000000455,2143.000000000011
8337,NOW,NOW,-1421.0,9758.0,MUTE,-1171.0,9508.0,NOW,3785.700000000008,4551.299999999989,NOW,5533.500000000079,2803.4999999999795,NOW,6194.0000000000455,2143.000000000011
8338,MUTE,NOW,-1422.0,9760.0,MUTE,-1170.0,9508.0,MUTE,3786.700000000008,4551.299999999989,MUTE,5534.500000000079,2803.4999999999795,MUTE,6195.0000000000455,2143.000000000011
8339,MUTE,NOW,-1423.0,9762.0,MUTE,-1169.0,9508.0,MUTE,3787.700000000008,4551.299999999989,MUTE,5535.500000000079,2803.4999999999795,MUTE,6196.0000000000455,2143.000000000011
8340,BATCH,NOW,-1423.5,9763.5,MUTE,-1169.5,9509.5,BATCH,3788.700000000008,4551.299999999989,BATCH,5536.500000000079,2803.4999999999795,BATCH,6197.0000000000455,2143.000000000011
8341,BATCH,NOW,-1424.0,9765.0,MUTE,-1170.0,9511.0,MUTE,3788.200000000008,4552.799999999989,MUTE,5536.000000000079,2804.9999999999795,MUTE,6196.5000000000455,2144.500000000011
8342,BATCH,NOW,-1424.5,9766.5,MUTE,-1170.5,9512.5,BATCH,3789.200000000008,4552.799999999989,BATCH,5537.000000000079,2804.9999999999795,BATCH,6197.5000000000455,2144.500000000011
8343,MUTE,NOW,-1425.5,9768.5,MUTE,-1169.5,9512.5,MUTE,3790.200000000008,4552.799999999989,MUTE,5538.000000000079,2804.9999999999795,MUTE,6198.5000000000455,2144.500000000011
8344,MUTE,NOW,-1426.5,9770.5,MUTE,-1168.5,9512.5,MUTE,3791.200000000008,4552.799999999989,MUTE,5539.000000000079,2804.9999999999795,MUTE,6199.5000000000455,2144.500000000011
8345,MUTE,NOW,-1427.5,9772.5,MUTE,-1167.5,9512.5,MUTE,3792.200000000008,4552.799999999989,BATCH,5538.800000000079,2806.1999999999794,MUTE,6200.5000000000455,2144.500000000011
8346,NOW,NOW,-1426.5,9772.5,MUTE,-1168.5,9514.5,BATCH,3792.200000000008,4553.799999999989,BATCH,5538.800000000079,2807.1999999999794,NOW,6201.5000000000455,2144.500000000011
8347,NOW,NOW,-1425.5,9772.5,MUTE,-1169.5,9516.5,BATCH,3792.200000000008,4554.799999999989,BATCH,5538.800000000079,2808.1999999999794,NOW,6202.5000000000455,2144.500000000011
8348,BATCH,NOW,-1426.0,9774.0,MUTE,-1170.0,9518.0,BATCH,3793.200000000008,4554.799999999989,BATCH,5539.800000000079,2808.1999999999794,BATCH,6203.5000000000455,2144.500000000011
8349,MUTE,NOW,-1427.0,9776.0,MUTE,-1169.0,9518.0,MUTE,3794.200000000008,4554.799999999989,BATCH,5539.6000000000795,2809.399999999979,MUTE,6204.5000000000455,2144.500000000011
8350,NOW,NOW,-1426.0,9776.0,MUTE,-1170.0,9520.0,BATCH,3794.200000000008,4555.799999999989,BATCH,5539.6000000000795,2810.399999999979,BATCH,6204.5000000000455,2145.500000000011
8351,BATCH,NOW,-1426.5,9777.5,MUTE,-1170.5,9521.5,BATCH,3795.200000000008,4555.799999999989,BATCH,5540.6000000000795,2810.399999999979,BATCH,6205.5000000000455,2145.500000000011
8352,BATCH,NOW,-1427.0,9779.0,MUTE,-1171.0,9523.0,BATCH,3796.200000000008,4555.799999999989,BATCH,5541.6000000000795,2810.399999999979,BATCH,6206.5000000000455,2145.500000000011
8353,MUTE,NOW,-1428.0,9781.0,MUTE,-1170.0,9523.0,MUTE,3797.200000000008,4555.799999999989,MUTE,5542.6000000000795,2810.399999999979,MUTE,6207.5000000000455,2145.500000000011
8354,BATCH,NOW,-1428.5,9782.5,MUTE,-1170.5,9524.5,MUTE,3796.700000000008,4557.299999999989,BATCH,5543.6000000000795,2810.399999999979,BATCH,6208.5000000000455,2145.500000000011
8355,BATCH,NOW,-1429.0,9784.0,MUTE,-1171.0,9526.0,MUTE,3796.200000000008,4558.799999999989,BATCH,5544.6000000000795,2810.399999999979,BATCH,6209.5000000000455,2145.500000000011
8356,NOW,NOW,-1428.0,9784.0,MUTE,-1172.0,9528.0,BATCH,3796.200000000008,4559.799999999989,NOW,5545.6000000000795,2810.399999999979,NOW,6210.5000000000455,2145.500000000011
